2025-11-12 21:06:25,663 | DEBUG | dictator.logging_setup | Logging initialized in logs\run-20251112-210625
2025-11-12 21:06:27,843 | INFO | KokoroTTS | 🎤 Loading Kokoro TTS (model=kokoro-v1.0.onnx)...
2025-11-12 21:06:28,314 | INFO | KokoroTTS | ✅ Kokoro TTS loaded successfully!
2025-11-12 21:06:28,314 | INFO | DictatorService | ✅ TTS engine loaded successfully!
2025-11-12 21:06:28,315 | INFO | DictatorService | 🎯 Loading event-driven voice session...
2025-11-12 21:06:28,315 | INFO | DictatorService | 🎤 VAD enabled: False
2025-11-12 21:06:28,315 | INFO | DictatorService | 🦙 Using Ollama provider: qwen3:14b @ http://localhost:11434
2025-11-12 21:06:28,316 | DEBUG | asyncio | Using proactor: IocpProactor
2025-11-12 21:06:28,316 | INFO | DictatorService | 🎤 Starting voice session (attempt 1/3)
2025-11-12 21:06:28,316 | INFO | DictatorService | 🔗 Event loop configured for thread-safe publishing
2025-11-12 21:06:28,316 | INFO | DictatorService | 🔄 Event processor started
2025-11-12 21:06:28,416 | INFO | DictatorService | ✅ Event-driven voice session loaded - ZERO polling!
2025-11-12 21:06:28,417 | INFO | DictatorService | 🚀 Dictator Service started
2025-11-12 21:06:28,417 | INFO | DictatorService | 🖱️  Listening for mouse button: side1
2025-11-12 21:06:28,418 | DEBUG | urllib3.connectionpool | Starting new HTTP connection (1): localhost:11434
2025-11-12 21:06:28,420 | DEBUG | urllib3.connectionpool | http://localhost:11434 "GET /api/tags HTTP/1.1" 200 1041
2025-11-12 21:06:28,421 | DEBUG | urllib3.connectionpool | Starting new HTTP connection (1): localhost:11434
2025-11-12 21:06:28,446 | DEBUG | urllib3.connectionpool | http://localhost:11434 "GET /api/tags HTTP/1.1" 200 1041
2025-11-12 21:06:28,448 | DEBUG | urllib3.connectionpool | Starting new HTTP connection (1): localhost:11434
2025-11-12 21:06:28,462 | DEBUG | urllib3.connectionpool | http://localhost:11434 "GET /api/tags HTTP/1.1" 200 1041
2025-11-12 21:06:28,463 | DEBUG | urllib3.connectionpool | Starting new HTTP connection (1): localhost:11434
2025-11-12 21:06:28,477 | DEBUG | urllib3.connectionpool | http://localhost:11434 "GET /api/tags HTTP/1.1" 200 1041
2025-11-12 21:06:28,478 | DEBUG | urllib3.connectionpool | Starting new HTTP connection (1): localhost:11434
2025-11-12 21:06:28,480 | DEBUG | urllib3.connectionpool | http://localhost:11434 "GET /api/tags HTTP/1.1" 200 1041
2025-11-12 21:06:30,059 | INFO | DictatorService | 🔴 Recording started...
2025-11-12 21:06:30,060 | INFO | DictatorService | 🧹 Cleared audio buffer
2025-11-12 21:06:30,123 | DEBUG | DictatorService | 🎵 Voice session started receiving audio chunks
2025-11-12 21:06:31,113 | DEBUG | DictatorService | 📊 Buffer size: 16224 samples (1.01s)
2025-11-12 21:06:31,143 | INFO | DictatorService | ✅ Voice session healthy, processing audio
2025-11-12 21:06:32,103 | DEBUG | DictatorService | 📊 Buffer size: 32032 samples (2.00s)
2025-11-12 21:06:33,113 | DEBUG | DictatorService | 📊 Buffer size: 48256 samples (3.02s)
2025-11-12 21:06:37,580 | INFO | DictatorService | ⏹️ Recording stopped
2025-11-12 21:06:37,580 | INFO | DictatorService | 🎤 VAD disabled: emitting manual SPEECH_STOPPED event
2025-11-12 21:06:37,580 | INFO | DictatorService | 📢 Publishing SPEECH_STOPPED event to 1 subscribers
2025-11-12 21:06:37,580 | INFO | DictatorService | ✅ SPEECH_STOPPED event published to queue
2025-11-12 21:06:37,581 | INFO | DictatorService | 📨 Event received: EventType.SPEECH_STOPPED (total events: 1)
2025-11-12 21:06:37,581 | INFO | DictatorService | 🎯 Event-driven mode: Voice session will handle transcription via events
2025-11-12 21:06:37,581 | INFO | DictatorService | 🎯 Handling event: EventType.SPEECH_STOPPED
2025-11-12 21:06:37,581 | INFO | DictatorService | 🛑 Speech ended, transcribing...
2025-11-12 21:06:37,581 | INFO | DictatorService | 🎯 Speech stopped - VAD mode: disabled, Buffer size: 119392 samples (7.46s)
2025-11-12 21:06:37,737 | INFO | faster_whisper | Processing audio with duration 00:07.462
2025-11-12 21:06:37,742 | DEBUG | faster_whisper | Processing segment at 00:00.000
2025-11-12 21:06:39,882 | INFO | DictatorService | 📨 Event received: EventType.TRANSCRIPTION_STARTED (total events: 2)
2025-11-12 21:06:39,883 | INFO | DictatorService | 🎯 Handling event: EventType.TRANSCRIPTION_STARTED
2025-11-12 21:06:39,883 | INFO | DictatorService | 📨 Event received: EventType.TRANSCRIPTION_COMPLETED (total events: 3)
2025-11-12 21:06:39,883 | INFO | DictatorService | 🎯 Handling event: EventType.TRANSCRIPTION_COMPLETED
2025-11-12 21:06:39,884 | INFO | DictatorService | 📝 Transcription complete, calling LLM...
2025-11-12 21:06:39,884 | INFO | DictatorService | 📝 Transcribed text: 'Bom, eu só desliguei o VAD, porque agora eu quero testar o Toggle e o Push Tock normal.'
2025-11-12 21:06:39,884 | INFO | DictatorService | 🦙 Calling Ollama API (qwen3:14b)...
2025-11-12 21:06:39,884 | INFO | DictatorService | 🔗 Calling Ollama: http://localhost:11434/api/chat
2025-11-12 21:06:39,884 | INFO | DictatorService | 📦 Payload: 2 messages, model=qwen3:14b
2025-11-12 21:06:42,804 | INFO | DictatorService | ✅ Ollama response: 848 chars
2025-11-12 21:06:42,805 | INFO | DictatorService | 🟢 Ollama returned: 848 chars
2025-11-12 21:06:42,805 | INFO | DictatorService | 📄 Response text: <think>
Okay, the user just said they turned off VAD to test Toggle and Push Tock normally. Let me make sure I understand.

VAD is Voice Activity Detection, right? So turning it off would mean the sys...
2025-11-12 21:06:42,806 | INFO | DictatorService | 🧹 Cleaned response: Entendo, desligar o VAD pode afetar o funcionamento do Toggle e Push Tock. Posso ajudar a ajustar as...
2025-11-12 21:06:42,806 | INFO | DictatorService | 📢 Publishing TTS_SENTENCE_READY event...
2025-11-12 21:06:42,806 | INFO | DictatorService | 📢 Publishing LLM_RESPONSE_COMPLETED event
2025-11-12 21:06:42,806 | INFO | DictatorService | 📨 Event received: EventType.LLM_REQUEST (total events: 4)
2025-11-12 21:06:42,806 | INFO | DictatorService | 🎯 Handling event: EventType.LLM_REQUEST
2025-11-12 21:06:42,807 | INFO | DictatorService | 📨 Event received: EventType.TTS_SENTENCE_READY (total events: 5)
2025-11-12 21:06:42,807 | INFO | DictatorService | 🎯 Handling event: EventType.TTS_SENTENCE_READY
2025-11-12 21:06:42,807 | INFO | DictatorService | 🔊 TTS sentence ready, synthesizing...
2025-11-12 21:06:42,807 | INFO | DictatorService | 🎵 TTS handler received: 'Entendo, desligar o VAD pode afetar o funcionamento do Toggle e Push Tock. Posso ajudar a ajustar as...'
2025-11-12 21:06:42,807 | INFO | DictatorService | 🔊 Starting TTS synthesis...
2025-11-12 21:06:42,807 | INFO | DictatorService | 🔊 Speaking: Entendo, desligar o VAD pode afetar o funcionament...
2025-11-12 21:06:42,808 | INFO | KokoroTTS | 🔊 Speaking: Entendo, desligar o VAD pode afetar o funcionament...
2025-11-12 21:06:43,736 | INFO | KokoroTTS | ⚡ Audio generated in 0.93s
2025-11-12 21:06:47,948 | INFO | DictatorService | 💾 Configuration saved
2025-11-12 21:06:47,949 | DEBUG | urllib3.connectionpool | Starting new HTTP connection (1): localhost:11434
2025-11-12 21:06:47,967 | DEBUG | urllib3.connectionpool | http://localhost:11434 "GET /api/tags HTTP/1.1" 200 1041
2025-11-12 21:06:47,968 | DEBUG | urllib3.connectionpool | Starting new HTTP connection (1): localhost:11434
2025-11-12 21:06:47,982 | DEBUG | urllib3.connectionpool | http://localhost:11434 "GET /api/tags HTTP/1.1" 200 1041
2025-11-12 21:06:47,983 | DEBUG | urllib3.connectionpool | Starting new HTTP connection (1): localhost:11434
2025-11-12 21:06:47,998 | DEBUG | urllib3.connectionpool | http://localhost:11434 "GET /api/tags HTTP/1.1" 200 1041
2025-11-12 21:06:47,999 | DEBUG | urllib3.connectionpool | Starting new HTTP connection (1): localhost:11434
2025-11-12 21:06:48,013 | DEBUG | urllib3.connectionpool | http://localhost:11434 "GET /api/tags HTTP/1.1" 200 1041
2025-11-12 21:06:48,014 | DEBUG | urllib3.connectionpool | Starting new HTTP connection (1): localhost:11434
2025-11-12 21:06:48,029 | DEBUG | urllib3.connectionpool | http://localhost:11434 "GET /api/tags HTTP/1.1" 200 1041
2025-11-12 21:06:48,030 | INFO | DictatorService | Mode: push_to_talk
2025-11-12 21:06:48,030 | DEBUG | urllib3.connectionpool | Starting new HTTP connection (1): localhost:11434
2025-11-12 21:06:48,045 | DEBUG | urllib3.connectionpool | http://localhost:11434 "GET /api/tags HTTP/1.1" 200 1041
2025-11-12 21:06:48,046 | DEBUG | urllib3.connectionpool | Starting new HTTP connection (1): localhost:11434
2025-11-12 21:06:48,060 | DEBUG | urllib3.connectionpool | http://localhost:11434 "GET /api/tags HTTP/1.1" 200 1041
2025-11-12 21:06:48,061 | DEBUG | urllib3.connectionpool | Starting new HTTP connection (1): localhost:11434
2025-11-12 21:06:48,075 | DEBUG | urllib3.connectionpool | http://localhost:11434 "GET /api/tags HTTP/1.1" 200 1041
2025-11-12 21:06:48,076 | DEBUG | urllib3.connectionpool | Starting new HTTP connection (1): localhost:11434
2025-11-12 21:06:48,091 | DEBUG | urllib3.connectionpool | http://localhost:11434 "GET /api/tags HTTP/1.1" 200 1041
2025-11-12 21:06:48,092 | DEBUG | urllib3.connectionpool | Starting new HTTP connection (1): localhost:11434
2025-11-12 21:06:48,107 | DEBUG | urllib3.connectionpool | http://localhost:11434 "GET /api/tags HTTP/1.1" 200 1041
2025-11-12 21:06:50,982 | INFO | KokoroTTS | ✅ Speech completed
2025-11-12 21:06:50,982 | INFO | DictatorService | ✅ TTS synthesis completed
2025-11-12 21:06:50,983 | INFO | DictatorService | 🎤 VAD re-enabled after TTS
2025-11-12 21:06:50,983 | INFO | DictatorService | 📨 Event received: EventType.LLM_RESPONSE_COMPLETED (total events: 6)
2025-11-12 21:06:50,983 | INFO | DictatorService | 🎯 Handling event: EventType.LLM_RESPONSE_COMPLETED
2025-11-12 21:06:50,983 | INFO | DictatorService | 📨 Event received: EventType.TTS_AUDIO_GENERATED (total events: 7)
2025-11-12 21:06:50,983 | INFO | DictatorService | 🎯 Handling event: EventType.TTS_AUDIO_GENERATED
2025-11-12 21:06:53,883 | INFO | DictatorService | 🔴 Recording started...
2025-11-12 21:06:53,883 | INFO | DictatorService | 🧹 Cleared audio buffer
2025-11-12 21:06:53,948 | DEBUG | DictatorService | 🎵 Voice session started receiving audio chunks
2025-11-12 21:06:54,939 | DEBUG | DictatorService | 📊 Buffer size: 16224 samples (1.01s)
2025-11-12 21:06:54,969 | INFO | DictatorService | ✅ Voice session healthy, processing audio
2025-11-12 21:06:55,695 | INFO | DictatorService.ThreadMonitor | Thread snapshot: total=48, top=[{'id': 30432, 'name': 'MainThread', 'cpu_ms': 14609.38}, {'id': 34648, 'name': 'unknown', 'cpu_ms': 2125.0}, {'id': 27276, 'name': 'asyncio_0', 'cpu_ms': 1031.25}, {'id': 2668, 'name': 'unknown', 'cpu_ms': 765.62}, {'id': 23696, 'name': 'unknown', 'cpu_ms': 765.62}]
2025-11-12 21:06:55,929 | DEBUG | DictatorService | 📊 Buffer size: 32032 samples (2.00s)
2025-11-12 21:06:56,939 | DEBUG | DictatorService | 📊 Buffer size: 48256 samples (3.02s)
2025-11-12 21:07:01,476 | INFO | DictatorService | ⏹️ Recording stopped
2025-11-12 21:07:01,477 | INFO | DictatorService | 🎤 VAD disabled: emitting manual SPEECH_STOPPED event
2025-11-12 21:07:01,477 | INFO | DictatorService | 📢 Publishing SPEECH_STOPPED event to 1 subscribers
2025-11-12 21:07:01,477 | INFO | DictatorService | ✅ SPEECH_STOPPED event published to queue
2025-11-12 21:07:01,478 | INFO | DictatorService | 📨 Event received: EventType.SPEECH_STOPPED (total events: 8)
2025-11-12 21:07:01,478 | INFO | DictatorService | 🎯 Event-driven mode: Voice session will handle transcription via events
2025-11-12 21:07:01,478 | INFO | DictatorService | 🎯 Handling event: EventType.SPEECH_STOPPED
2025-11-12 21:07:01,478 | INFO | DictatorService | 🛑 Speech ended, transcribing...
2025-11-12 21:07:01,478 | INFO | DictatorService | 🎯 Speech stopped - VAD mode: disabled, Buffer size: 120640 samples (7.54s)
2025-11-12 21:07:01,549 | INFO | faster_whisper | Processing audio with duration 00:07.540
2025-11-12 21:07:01,553 | DEBUG | faster_whisper | Processing segment at 00:00.000
2025-11-12 21:07:04,695 | INFO | DictatorService | 📨 Event received: EventType.TRANSCRIPTION_STARTED (total events: 9)
2025-11-12 21:07:04,695 | INFO | DictatorService | 🎯 Handling event: EventType.TRANSCRIPTION_STARTED
2025-11-12 21:07:04,695 | INFO | DictatorService | 📨 Event received: EventType.TRANSCRIPTION_COMPLETED (total events: 10)
2025-11-12 21:07:04,695 | INFO | DictatorService | 🎯 Handling event: EventType.TRANSCRIPTION_COMPLETED
2025-11-12 21:07:04,696 | INFO | DictatorService | 📝 Transcription complete, calling LLM...
2025-11-12 21:07:04,696 | INFO | DictatorService | 📝 Transcribed text: 'Não, não precisa ajudar nada agora Agora eu estou testando o Push Talk Então na teoria, quando eu largar o botãozinho aqui Ele deveria parar de salvar'
2025-11-12 21:07:04,696 | INFO | DictatorService | 🦙 Calling Ollama API (qwen3:14b)...
2025-11-12 21:07:04,696 | INFO | DictatorService | 🔗 Calling Ollama: http://localhost:11434/api/chat
2025-11-12 21:07:04,696 | INFO | DictatorService | 📦 Payload: 4 messages, model=qwen3:14b
2025-11-12 21:07:06,732 | INFO | DictatorService | ✅ Ollama response: 623 chars
2025-11-12 21:07:06,732 | INFO | DictatorService | 🟢 Ollama returned: 623 chars
2025-11-12 21:07:06,733 | INFO | DictatorService | 📄 Response text: <think>
Okay, the user is testing the Push Talk feature and wants to know if releasing the button should stop recording. Let me confirm the expected behavior.

Push Talk usually starts recording when ...
2025-11-12 21:07:06,733 | INFO | DictatorService | 🧹 Cleaned response: Sim, soltar o botão deve parar a gravação. Se não funcionar, verifique se o Push Talk está ativado n...
2025-11-12 21:07:06,733 | INFO | DictatorService | 📢 Publishing TTS_SENTENCE_READY event...
2025-11-12 21:07:06,733 | INFO | DictatorService | 📢 Publishing LLM_RESPONSE_COMPLETED event
2025-11-12 21:07:06,733 | INFO | DictatorService | 📨 Event received: EventType.LLM_REQUEST (total events: 11)
2025-11-12 21:07:06,733 | INFO | DictatorService | 🎯 Handling event: EventType.LLM_REQUEST
2025-11-12 21:07:06,733 | INFO | DictatorService | 📨 Event received: EventType.TTS_SENTENCE_READY (total events: 12)
2025-11-12 21:07:06,734 | INFO | DictatorService | 🎯 Handling event: EventType.TTS_SENTENCE_READY
2025-11-12 21:07:06,734 | INFO | DictatorService | 🔊 TTS sentence ready, synthesizing...
2025-11-12 21:07:06,734 | INFO | DictatorService | 🎵 TTS handler received: 'Sim, soltar o botão deve parar a gravação. Se não funcionar, verifique se o Push Talk está ativado n...'
2025-11-12 21:07:06,734 | INFO | DictatorService | 🔊 Starting TTS synthesis...
2025-11-12 21:07:06,734 | INFO | DictatorService | 🔊 Speaking: Sim, soltar o botão deve parar a gravação. Se não ...
2025-11-12 21:07:06,734 | INFO | KokoroTTS | 🔊 Speaking: Sim, soltar o botão deve parar a gravação. Se não ...
2025-11-12 21:07:07,507 | INFO | KokoroTTS | ⚡ Audio generated in 0.77s
2025-11-12 21:07:13,683 | INFO | KokoroTTS | ✅ Speech completed
2025-11-12 21:07:13,683 | INFO | DictatorService | ✅ TTS synthesis completed
2025-11-12 21:07:13,684 | INFO | DictatorService | 🎤 VAD re-enabled after TTS
2025-11-12 21:07:13,684 | INFO | DictatorService | 📨 Event received: EventType.LLM_RESPONSE_COMPLETED (total events: 13)
2025-11-12 21:07:13,684 | INFO | DictatorService | 🎯 Handling event: EventType.LLM_RESPONSE_COMPLETED
2025-11-12 21:07:13,684 | INFO | DictatorService | 📨 Event received: EventType.TTS_AUDIO_GENERATED (total events: 14)
2025-11-12 21:07:13,684 | INFO | DictatorService | 🎯 Handling event: EventType.TTS_AUDIO_GENERATED
2025-11-12 21:07:22,864 | INFO | DictatorService | 💾 Configuration saved
2025-11-12 21:07:22,864 | INFO | DictatorService | 🔄 LLM Provider changed to: claude-cli
2025-11-12 21:07:22,865 | INFO | DictatorService | 🔄 Restarting service to apply provider changes...
2025-11-12 21:07:22,865 | INFO | DictatorService | 🔄 Restarting service...
2025-11-12 21:07:22,865 | INFO | DictatorService | 🛑 Dictator Service stopping...
2025-11-12 21:07:22,865 | INFO | DictatorService | Voice session stopped
2025-11-12 21:07:22,866 | INFO | DictatorService | Voice session completed normally
2025-11-12 21:07:22,866 | INFO | DictatorService | 👋 Dictator Service stopped
