2025-11-12 21:16:25,081 | DEBUG | dictator.logging_setup | Logging initialized in logs\run-20251112-211625
2025-11-12 21:16:27,873 | INFO | KokoroTTS | ✅ Kokoro TTS loaded successfully!
2025-11-12 21:16:27,873 | INFO | DictatorService | ✅ TTS engine loaded successfully!
2025-11-12 21:16:27,874 | INFO | DictatorService | 🎯 Loading event-driven voice session...
2025-11-12 21:16:27,874 | INFO | DictatorService | 🎤 VAD enabled: False
2025-11-12 21:16:27,874 | INFO | DictatorService | 🔗 Using N8N Tool-Calling provider: http://localhost:15678/webhook/dictator-llm
2025-11-12 21:16:27,875 | DEBUG | asyncio | Using proactor: IocpProactor
2025-11-12 21:16:27,875 | INFO | DictatorService | 🎤 Starting voice session (attempt 1/3)
2025-11-12 21:16:27,876 | INFO | DictatorService | 🔗 Event loop configured for thread-safe publishing
2025-11-12 21:16:27,876 | INFO | DictatorService | 🔄 Event processor started
2025-11-12 21:16:27,975 | INFO | DictatorService | ✅ Event-driven voice session loaded - ZERO polling!
2025-11-12 21:16:28,203 | INFO | DictatorService | 🚀 Dictator Service started
2025-11-12 21:16:28,203 | INFO | DictatorService | 🖱️  Listening for mouse button: side1
2025-11-12 21:16:28,213 | DEBUG | PIL.Image | Importing BlpImagePlugin
2025-11-12 21:16:28,214 | DEBUG | PIL.Image | Importing BmpImagePlugin
2025-11-12 21:16:28,214 | DEBUG | PIL.Image | Importing BufrStubImagePlugin
2025-11-12 21:16:28,214 | DEBUG | PIL.Image | Importing CurImagePlugin
2025-11-12 21:16:28,215 | DEBUG | PIL.Image | Importing DcxImagePlugin
2025-11-12 21:16:28,215 | DEBUG | PIL.Image | Importing DdsImagePlugin
2025-11-12 21:16:28,217 | DEBUG | PIL.Image | Importing EpsImagePlugin
2025-11-12 21:16:28,218 | DEBUG | PIL.Image | Importing FitsImagePlugin
2025-11-12 21:16:28,218 | DEBUG | PIL.Image | Importing FliImagePlugin
2025-11-12 21:16:28,218 | DEBUG | PIL.Image | Importing FpxImagePlugin
2025-11-12 21:16:28,219 | DEBUG | PIL.Image | Image: failed to import FpxImagePlugin: No module named 'olefile'
2025-11-12 21:16:28,219 | DEBUG | PIL.Image | Importing FtexImagePlugin
2025-11-12 21:16:28,219 | DEBUG | PIL.Image | Importing GbrImagePlugin
2025-11-12 21:16:28,220 | DEBUG | PIL.Image | Importing GifImagePlugin
2025-11-12 21:16:28,220 | DEBUG | PIL.Image | Importing GribStubImagePlugin
2025-11-12 21:16:28,220 | DEBUG | PIL.Image | Importing Hdf5StubImagePlugin
2025-11-12 21:16:28,220 | DEBUG | PIL.Image | Importing IcnsImagePlugin
2025-11-12 21:16:28,221 | DEBUG | PIL.Image | Importing IcoImagePlugin
2025-11-12 21:16:28,222 | DEBUG | PIL.Image | Importing ImImagePlugin
2025-11-12 21:16:28,222 | DEBUG | PIL.Image | Importing ImtImagePlugin
2025-11-12 21:16:28,223 | DEBUG | PIL.Image | Importing IptcImagePlugin
2025-11-12 21:16:28,223 | DEBUG | PIL.Image | Importing JpegImagePlugin
2025-11-12 21:16:28,223 | DEBUG | PIL.Image | Importing Jpeg2KImagePlugin
2025-11-12 21:16:28,224 | DEBUG | PIL.Image | Importing McIdasImagePlugin
2025-11-12 21:16:28,224 | DEBUG | PIL.Image | Importing MicImagePlugin
2025-11-12 21:16:28,224 | DEBUG | PIL.Image | Image: failed to import MicImagePlugin: No module named 'olefile'
2025-11-12 21:16:28,225 | DEBUG | PIL.Image | Importing MpegImagePlugin
2025-11-12 21:16:28,225 | DEBUG | PIL.Image | Importing MpoImagePlugin
2025-11-12 21:16:28,226 | DEBUG | PIL.Image | Importing MspImagePlugin
2025-11-12 21:16:28,226 | DEBUG | PIL.Image | Importing PalmImagePlugin
2025-11-12 21:16:28,227 | DEBUG | PIL.Image | Importing PcdImagePlugin
2025-11-12 21:16:28,227 | DEBUG | PIL.Image | Importing PcxImagePlugin
2025-11-12 21:16:28,227 | DEBUG | PIL.Image | Importing PdfImagePlugin
2025-11-12 21:16:28,230 | DEBUG | PIL.Image | Importing PixarImagePlugin
2025-11-12 21:16:28,230 | DEBUG | PIL.Image | Importing PngImagePlugin
2025-11-12 21:16:28,230 | DEBUG | PIL.Image | Importing PpmImagePlugin
2025-11-12 21:16:28,230 | DEBUG | PIL.Image | Importing PsdImagePlugin
2025-11-12 21:16:28,231 | DEBUG | PIL.Image | Importing QoiImagePlugin
2025-11-12 21:16:28,231 | DEBUG | PIL.Image | Importing SgiImagePlugin
2025-11-12 21:16:28,231 | DEBUG | PIL.Image | Importing SpiderImagePlugin
2025-11-12 21:16:28,232 | DEBUG | PIL.Image | Importing SunImagePlugin
2025-11-12 21:16:28,232 | DEBUG | PIL.Image | Importing TgaImagePlugin
2025-11-12 21:16:28,233 | DEBUG | PIL.Image | Importing TiffImagePlugin
2025-11-12 21:16:28,233 | DEBUG | PIL.Image | Importing WebPImagePlugin
2025-11-12 21:16:28,234 | DEBUG | PIL.Image | Importing WmfImagePlugin
2025-11-12 21:16:28,234 | DEBUG | PIL.Image | Importing XbmImagePlugin
2025-11-12 21:16:28,235 | DEBUG | PIL.Image | Importing XpmImagePlugin
2025-11-12 21:16:28,235 | DEBUG | PIL.Image | Importing XVThumbImagePlugin
2025-11-12 21:16:31,931 | INFO | DictatorService | 💾 Configuration saved
2025-11-12 21:16:31,931 | INFO | DictatorService | 🤖 LLM Mode: Disabled
2025-11-12 21:16:31,932 | INFO | DictatorService | 🔄 Restarting service to apply LLM Mode changes...
2025-11-12 21:16:31,932 | INFO | DictatorService | 🔄 Restarting service...
2025-11-12 21:16:31,932 | INFO | DictatorService | 🛑 Dictator Service stopping...
2025-11-12 21:16:31,932 | INFO | DictatorService | Voice session stopped
2025-11-12 21:16:31,932 | INFO | DictatorService | Voice session completed normally
2025-11-12 21:16:31,933 | INFO | DictatorService | 👋 Dictator Service stopped
